Date	Open	High	Low	Close	Volume
2015-06-02 05:00:00	143.67	145.25	142.73	143.01	303900
2015-06-03 05:00:00	143.68	144.39	142.46	143.47	319600
2015-06-04 05:00:00	143.31	143.59	141.54	143.29	230500
2015-06-05 05:00:00	143.2	145.1	142.0	144.94	234000
2015-06-08 05:00:00	144.64	145.05	142.02	142.68	172100
2015-06-09 05:00:00	142.0	143.87	141.15	143.26	213200
2015-06-10 05:00:00	143.99	145.88	143.08	145.45	324400
2015-06-11 05:00:00	145.36	145.97	140.42	141.43	549300
2015-06-12 05:00:00	140.55	144.05	140.55	143.66	240000
2015-06-15 05:00:00	142.8	144.0	141.16	141.97	168600
2015-06-16 05:00:00	141.83	143.78	141.49	143.51	245400
2015-06-17 05:00:00	143.85	144.48	142.18	143.32	145100
2015-06-18 05:00:00	143.38	146.0	143.07	145.46	148600
2015-06-19 05:00:00	144.84	147.74	144.84	147.16	239600
2015-06-22 05:00:00	148.5	148.5	145.4	146.72	170900
2015-06-23 05:00:00	148.06	151.8	146.91	150.99	416700
2015-06-24 05:00:00	150.61	151.45	148.67	149.14	162900
2015-06-25 05:00:00	149.22	151.05	147.97	149.64	142400
2015-06-26 05:00:00	148.94	150.02	146.95	147.73	167200
2015-06-29 05:00:00	146.46	146.55	140.64	141.13	232400
2015-06-30 05:00:00	142.7	143.37	141.5	141.7	309100
2015-07-01 05:00:00	142.45	143.12	140.24	141.46	364400
2015-07-02 05:00:00	141.04	141.72	136.51	138.71	444200
2015-07-06 05:00:00	137.51	138.15	135.11	135.99	360900
2015-07-07 05:00:00	135.68	136.37	133.11	135.29	692300
2015-07-08 05:00:00	133.91	135.01	129.63	129.9	474400
2015-07-09 05:00:00	130.81	133.79	129.28	133.31	340900
2015-07-10 05:00:00	134.52	136.69	133.97	135.63	227100
2015-07-13 05:00:00	135.99	137.43	135.03	135.64	238400
2015-07-14 05:00:00	135.33	137.61	134.85	134.9	268400
2015-07-15 05:00:00	135.29	136.73	134.28	135.6	418500
2015-07-16 05:00:00	136.88	137.48	134.93	136.01	386800
2015-07-17 05:00:00	136.28	138.09	135.58	137.12	194800
2015-07-20 05:00:00	136.45	137.69	135.89	136.79	198300
2015-07-21 05:00:00	137.17	138.86	134.61	134.63	244600
2015-07-22 05:00:00	134.18	136.06	134.18	134.83	195300
2015-07-23 05:00:00	135.0	135.72	132.56	133.12	270800
2015-07-24 05:00:00	134.0	135.62	131.07	131.39	421700
2015-07-27 05:00:00	130.19	131.65	127.88	128.89	419900
2015-07-28 05:00:00	129.89	129.89	127.01	128.64	501400
2015-07-29 05:00:00	129.0	134.5	128.56	134.0	550400
2015-07-30 05:00:00	133.6	133.62	130.41	130.68	342300
2015-07-31 05:00:00	130.87	131.55	129.49	130.69	216700
2015-08-03 05:00:00	130.17	131.15	127.24	128.4	462300
2015-08-04 05:00:00	128.21	130.09	127.79	129.17	317200
2015-08-05 05:00:00	129.3	132.2	128.5	131.92	485900
2015-08-06 05:00:00	125.29	127.86	119.06	121.0	1230400
2015-08-07 05:00:00	121.09	122.08	120.42	121.14	445700
2015-08-10 05:00:00	122.13	125.21	121.74	123.66	324200
2015-08-11 05:00:00	121.52	123.94	121.52	123.2	488800
2015-08-12 05:00:00	121.65	122.74	120.84	121.27	413400
2015-08-13 05:00:00	121.56	121.97	118.64	120.24	558300
2015-08-14 05:00:00	120.33	121.33	119.01	119.75	174200
2015-08-17 05:00:00	118.92	121.14	117.54	121.12	368700
2015-08-18 05:00:00	121.15	121.27	117.81	117.93	325100
2015-08-19 05:00:00	117.61	117.99	113.83	113.89	691300
2015-08-20 05:00:00	112.38	113.64	107.7	107.88	537800
2015-08-21 05:00:00	108.29	109.11	104.75	106.54	790400
2015-08-24 05:00:00	102.59	105.91	98.09	103.49	448300
2015-08-25 05:00:00	107.03	107.32	101.74	102.16	630500
2015-08-26 05:00:00	105.13	105.83	101.01	104.76	448700
2015-08-27 05:00:00	106.49	112.41	106.49	111.97	812700
2015-08-28 05:00:00	110.8	114.13	110.54	113.19	372300
2015-08-31 05:00:00	112.75	113.09	109.54	110.05	377100
2015-09-01 05:00:00	108.0	111.19	107.5	108.63	935700
2015-09-02 05:00:00	109.8	112.0	109.03	109.94	696000
2015-09-03 05:00:00	110.08	112.96	110.04	112.23	512000
2015-09-04 05:00:00	110.5	111.26	107.25	108.18	369700
2015-09-08 05:00:00	110.2	111.09	108.72	109.55	308500
2015-09-09 05:00:00	110.0	111.63	107.6	108.06	342700
2015-09-10 05:00:00	107.1	108.5	105.55	107.0	420000
2015-09-11 05:00:00	106.73	107.3	104.28	105.25	504600
2015-09-14 05:00:00	105.94	106.27	104.02	106.1	232700
2015-09-15 05:00:00	106.1	108.42	105.66	108.2	591300
2015-09-16 05:00:00	108.82	109.86	107.61	109.28	410900
2015-09-17 05:00:00	109.12	109.45	104.62	104.91	697800
2015-09-18 05:00:00	103.62	104.17	97.92	99.64	1239700
2015-09-21 05:00:00	100.58	100.73	97.31	98.68	576700
2015-09-22 05:00:00	96.28	97.42	94.9	95.5	735100
2015-09-23 05:00:00	95.15	96.25	92.28	92.59	626300
2015-09-24 05:00:00	91.42	92.74	89.72	92.52	680700
2015-09-25 05:00:00	93.64	94.56	91.57	91.9	489700
2015-09-28 05:00:00	90.87	93.45	88.65	90.05	636800
2015-09-29 05:00:00	90.05	92.18	85.75	86.7	726000
2015-09-30 05:00:00	88.03	91.34	88.03	91.06	604200
2015-10-01 05:00:00	90.59	91.82	89.16	90.68	487300
2015-10-02 05:00:00	89.67	95.72	88.19	95.5	617300
2015-10-05 05:00:00	96.0	97.42	94.63	96.71	399600
2015-10-06 05:00:00	97.06	97.86	93.79	94.98	450100
2015-10-07 05:00:00	95.87	97.09	93.53	94.7	673900
2015-10-08 05:00:00	94.1	94.88	92.6	94.35	501700
2015-10-09 05:00:00	94.94	95.18	93.05	94.03	480500
2015-10-12 05:00:00	94.2	94.2	91.72	92.55	354300
2015-10-13 05:00:00	91.21	93.99	91.21	93.39	284400
2015-10-14 05:00:00	93.52	94.43	90.28	90.88	355700
2015-10-15 05:00:00	91.21	94.63	91.06	93.66	409000
2015-10-16 05:00:00	94.21	96.06	94.02	95.72	344000
2015-10-19 05:00:00	95.11	97.08	94.74	96.49	304900
2015-10-20 05:00:00	96.49	103.67	94.88	96.61	472300
2015-10-21 05:00:00	97.0	97.5	94.75	95.34	298700
2015-10-22 05:00:00	96.34	99.88	96.34	97.48	380300
2015-10-23 05:00:00	98.69	99.78	97.0	99.05	705700
2015-10-26 05:00:00	101.02	102.32	98.51	99.6	459000
2015-10-27 05:00:00	99.15	100.76	97.24	97.34	321700
2015-10-28 05:00:00	97.53	98.65	96.02	97.15	514200
2015-10-29 05:00:00	96.5	96.86	94.25	95.24	835900
2015-10-30 05:00:00	96.0	98.42	95.4	98.37	536700
2015-11-02 05:00:00	98.12	102.6	97.95	101.97	780800
2015-11-03 05:00:00	102.13	105.29	101.43	104.23	581100
2015-11-04 05:00:00	104.6	109.55	104.26	107.0	1385700
2015-11-05 05:00:00	118.64	122.65	114.32	116.43	2205700
2015-11-06 05:00:00	116.43	118.88	114.83	118.69	554800
2015-11-09 05:00:00	118.94	120.65	117.16	118.11	475600
2015-11-10 05:00:00	118.09	120.0	116.73	119.65	442800
2015-11-11 05:00:00	121.0	121.91	118.77	119.81	381800
2015-11-12 05:00:00	119.19	121.22	118.21	120.53	473900
2015-11-13 05:00:00	120.0	120.35	118.1	118.1	725500
2015-11-16 05:00:00	118.43	119.62	117.5	119.49	478300
2015-11-17 05:00:00	119.74	120.99	118.77	120.25	317300
2015-11-18 05:00:00	120.77	121.14	119.29	121.0	419000
2015-11-19 05:00:00	121.35	122.63	119.63	120.53	534600
2015-11-20 05:00:00	121.15	122.51	120.69	121.35	512500
2015-11-23 05:00:00	121.83	127.77	121.61	125.36	923600
2015-11-24 05:00:00	124.53	125.97	122.0	124.39	533700
2015-11-25 05:00:00	123.72	126.79	123.5	126.19	313000
2015-11-27 05:00:00	125.95	127.2	124.28	125.14	127900
2015-11-30 05:00:00	125.44	125.64	122.27	123.24	619100
2015-12-01 05:00:00	124.24	126.34	123.49	125.56	391900
2015-12-02 05:00:00	125.31	125.71	123.55	124.52	311100
2015-12-03 05:00:00	125.45	125.45	119.55	120.65	504200
2015-12-04 05:00:00	120.54	122.14	118.67	121.78	363000
2015-12-07 05:00:00	121.29	122.2	118.34	119.8	332600
2015-12-08 05:00:00	118.25	120.52	116.8	119.52	306000
2015-12-09 05:00:00	118.97	120.44	115.23	116.75	363600
2015-12-10 05:00:00	116.89	119.99	115.26	118.22	410100
2015-12-11 05:00:00	116.25	117.02	113.02	114.11	623200
2015-12-14 05:00:00	114.15	116.7	112.0	115.73	417100
2015-12-15 05:00:00	117.3	119.3	114.88	118.44	407200
2015-12-16 05:00:00	118.78	120.42	114.58	116.6	432900
2015-12-17 05:00:00	115.0	117.14	110.5	114.26	569700
2015-12-18 05:00:00	114.11	114.42	111.09	111.56	448400
2015-12-21 05:00:00	112.62	113.33	111.06	112.73	319300
2015-12-22 05:00:00	112.85	112.96	111.15	111.77	319700
2015-12-23 05:00:00	111.85	114.08	110.17	113.77	248000
2015-12-24 05:00:00	113.95	114.88	113.09	114.09	111700
2015-12-28 05:00:00	114.36	114.6	111.69	113.99	341300
2015-12-29 05:00:00	114.81	115.56	113.31	115.12	202600
2015-12-30 05:00:00	114.59	115.31	113.84	114.36	253200
2015-12-31 05:00:00	114.18	115.25	112.68	114.34	184700
2016-01-04 05:00:00	112.36	112.84	108.15	109.95	535300
2016-01-05 05:00:00	110.51	112.36	108.6	109.68	432700
2016-01-06 05:00:00	107.98	108.98	106.11	107.33	579200
2016-01-07 05:00:00	104.97	106.2	101.63	102.93	475000
2016-01-08 05:00:00	104.39	104.88	100.86	101.09	444000
2016-01-11 05:00:00	102.0	102.99	97.1	98.76	735100
2016-01-12 05:00:00	101.69	105.85	100.74	104.85	1019200
2016-01-13 05:00:00	106.5	107.41	99.83	100.55	892800
2016-01-14 05:00:00	101.0	106.17	97.53	104.88	464100
2016-01-15 05:00:00	100.01	103.99	94.78	96.4	922800
2016-01-19 05:00:00	98.31	99.36	93.92	96.49	787700
2016-01-20 05:00:00	94.9	97.25	90.1	96.23	821700
2016-01-21 05:00:00	96.7	98.61	94.35	97.5	792600
2016-01-22 05:00:00	100.24	103.18	100.0	101.15	1081100
2016-01-25 05:00:00	100.81	101.85	99.83	100.37	377700
2016-01-26 05:00:00	101.07	101.07	98.05	99.0	515400
2016-01-27 05:00:00	98.92	99.89	97.0	97.23	600300
2016-01-28 05:00:00	98.95	99.39	96.11	96.86	528000
2016-01-29 05:00:00	97.05	99.0	96.86	98.24	555800
2016-02-01 05:00:00	97.72	99.62	97.3	99.0	459600
2016-02-02 05:00:00	98.7	98.7	95.82	96.12	480400
2016-02-03 05:00:00	96.75	97.65	91.87	95.37	597600
2016-02-04 05:00:00	95.54	98.46	93.97	96.64	488200
2016-02-05 05:00:00	95.92	95.98	89.01	90.25	679200
2016-02-08 05:00:00	88.0	90.0	84.2	85.87	618400
2016-02-09 05:00:00	84.94	88.19	84.19	85.82	453900
2016-02-10 05:00:00	86.59	89.78	86.03	87.71	315500
2016-02-11 05:00:00	85.58	89.77	85.58	89.04	476000
2016-02-12 05:00:00	90.54	93.43	89.16	91.95	365200
2016-02-16 05:00:00	93.76	97.37	92.95	95.76	384100
2016-02-17 05:00:00	96.98	98.31	96.3	98.24	502000
2016-02-18 05:00:00	99.9	100.82	97.33	98.8	454800
2016-02-19 05:00:00	98.0	101.31	97.67	100.48	563000
2016-02-22 05:00:00	101.48	101.99	98.66	99.98	632800
2016-02-23 05:00:00	99.38	100.22	97.84	98.38	653000
2016-02-24 05:00:00	97.25	103.55	95.42	103.1	753100
2016-02-25 05:00:00	103.65	103.69	100.61	102.56	678800
2016-02-26 05:00:00	104.24	104.94	94.56	97.56	1991200
2016-02-29 05:00:00	97.96	103.34	96.6	101.76	827100
2016-03-01 05:00:00	102.53	104.99	101.47	104.95	852400
2016-03-02 05:00:00	105.84	106.15	104.57	105.91	516600
2016-03-03 05:00:00	106.2	107.91	104.09	106.53	538500
2016-03-04 05:00:00	107.64	110.22	106.61	108.88	562800
2016-03-07 05:00:00	108.67	111.0	107.6	110.42	604000
2016-03-08 05:00:00	110.04	110.7	106.69	109.01	483800
2016-03-09 05:00:00	110.2	111.8	108.0	111.2	589200
2016-03-10 05:00:00	112.0	114.27	109.75	113.52	734500
2016-03-11 05:00:00	114.36	115.99	113.27	115.65	484300
2016-03-14 05:00:00	115.43	116.93	114.6	114.94	410000
2016-03-15 05:00:00	113.75	114.91	111.46	113.19	495600
2016-03-16 05:00:00	112.32	114.01	110.87	113.71	731500
2016-03-17 05:00:00	113.65	115.97	112.24	114.92	608400
2016-03-18 05:00:00	115.03	115.78	114.23	114.7	315900
2016-03-21 05:00:00	113.85	115.36	113.35	114.67	530600
2016-03-22 05:00:00	114.0	117.03	113.59	115.48	567200
2016-03-23 05:00:00	115.19	116.73	112.18	112.41	421600
2016-03-24 05:00:00	111.42	113.72	111.12	112.89	385300
2016-03-28 05:00:00	113.34	115.93	112.07	115.22	495300
2016-03-29 05:00:00	114.64	118.59	114.07	118.28	708300
2016-03-30 05:00:00	118.67	119.69	116.88	117.68	469300
2016-03-31 05:00:00	117.4	118.62	115.89	117.85	341600
2016-04-01 05:00:00	116.48	121.16	116.48	120.62	668800
2016-04-04 05:00:00	120.82	122.15	118.56	118.61	407400
2016-04-05 05:00:00	117.73	118.0	115.81	117.13	288100
2016-04-06 05:00:00	117.0	119.99	116.33	119.46	323000
2016-04-07 05:00:00	118.87	119.2	116.75	118.1	248700
2016-04-08 05:00:00	119.4	119.57	117.08	117.85	288400
2016-04-11 05:00:00	118.75	121.15	117.27	117.71	265700
2016-04-12 05:00:00	118.07	120.28	116.09	119.97	590200
2016-04-13 05:00:00	120.97	125.35	120.5	125.35	459700
2016-04-14 05:00:00	125.08	127.42	123.74	126.56	568500
2016-04-15 05:00:00	126.4	128.35	126.21	127.34	247200
2016-04-18 05:00:00	126.23	130.4	126.05	130.1	479200
2016-04-19 05:00:00	130.62	130.62	126.32	127.57	362800
2016-04-20 05:00:00	127.17	129.86	126.23	129.44	282000
2016-04-21 05:00:00	129.93	129.93	126.14	126.51	346000
2016-04-22 05:00:00	125.3	127.79	125.0	126.41	307300
2016-04-25 05:00:00	126.25	126.33	123.59	124.6	233600
2016-04-26 05:00:00	124.98	127.94	124.08	125.85	263600
2016-04-27 05:00:00	126.33	127.35	123.82	125.9	215500
2016-04-28 05:00:00	125.72	127.26	123.35	123.86	476900
2016-04-29 05:00:00	124.38	125.83	122.3	124.89	484900
2016-05-02 05:00:00	124.9	127.12	123.53	126.45	364500
2016-05-03 05:00:00	125.04	127.06	122.41	125.34	570800
2016-05-04 05:00:00	124.03	126.25	123.68	124.36	373800
2016-05-05 05:00:00	125.22	126.43	123.28	124.88	691400
2016-05-06 05:00:00	130.37	131.0	123.42	128.03	812900
2016-05-09 05:00:00	127.04	128.5	126.86	127.25	408500
2016-05-10 05:00:00	128.03	128.9	126.73	128.89	377900
2016-05-11 05:00:00	128.86	131.45	127.0	129.7	403400
2016-05-12 05:00:00	129.71	130.64	127.27	127.96	342200
2016-05-13 05:00:00	127.34	129.47	127.03	127.53	216100
2016-05-16 05:00:00	127.7	129.99	127.51	128.7	223300
2016-05-17 05:00:00	128.04	132.49	128.04	130.78	419000
2016-05-18 05:00:00	129.98	133.09	129.98	132.5	471100
2016-05-19 05:00:00	131.65	133.08	129.85	131.79	509900
2016-05-20 05:00:00	132.12	134.17	131.46	133.89	677800
2016-05-23 05:00:00	133.48	134.29	131.86	132.02	462700
2016-05-24 05:00:00	132.28	135.32	132.11	134.6	442100
2016-05-25 05:00:00	134.8	135.27	133.39	134.02	197900
2016-05-26 05:00:00	134.05	135.92	133.02	135.01	315800
2016-05-27 05:00:00	134.2	135.7	134.03	135.08	222400
2016-05-31 05:00:00	135.97	138.28	135.23	136.5	333900
2016-06-01 05:00:00	135.0	137.07	134.65	136.34	386600
2016-06-02 05:00:00	135.41	137.66	135.03	137.0	480800
2016-06-03 05:00:00	136.31	136.55	134.02	135.75	342900
2016-06-06 05:00:00	136.18	139.11	136.18	138.27	480600
2016-06-07 05:00:00	138.72	140.59	137.57	138.63	568400
2016-06-08 05:00:00	138.38	138.94	134.59	137.0	588200
2016-06-09 05:00:00	135.56	137.47	135.56	137.46	246000
2016-06-10 05:00:00	135.84	137.36	133.72	134.29	267300
2016-06-13 05:00:00	133.3	135.39	132.78	133.37	289100
2016-06-14 05:00:00	133.51	135.09	132.01	134.44	192500
2016-06-15 05:00:00	135.25	135.85	133.72	133.79	297800
2016-06-16 05:00:00	132.63	135.59	131.31	135.47	280900
2016-06-17 05:00:00	135.26	135.59	133.5	133.75	225400
2016-06-20 05:00:00	135.98	136.96	134.68	135.09	224000
2016-06-21 05:00:00	135.9	136.5	134.62	135.83	187100
2016-06-22 05:00:00	135.79	137.0	133.56	136.47	286800
2016-06-23 05:00:00	138.13	139.54	137.37	139.06	191200
2016-06-24 05:00:00	131.63	136.5	131.28	132.03	508300
2016-06-27 05:00:00	130.74	130.78	126.1	126.88	363900
2016-06-28 05:00:00	128.67	132.99	127.26	132.67	370000
2016-06-29 05:00:00	134.51	140.72	134.0	138.96	432400
2016-06-30 05:00:00	140.35	141.68	138.52	140.67	414700
2016-07-01 05:00:00	141.06	142.35	139.15	139.81	312200
2016-07-05 05:00:00	138.91	140.09	136.71	139.82	280900
2016-07-06 05:00:00	139.1	140.0	137.08	139.68	173900
2016-07-07 05:00:00	140.87	143.59	140.53	142.92	279600
2016-07-08 05:00:00	144.17	146.49	144.02	146.22	307000
2016-07-11 05:00:00	146.58	149.47	146.58	149.05	340700
2016-07-12 05:00:00	150.0	152.51	148.83	151.1	542100
2016-07-13 05:00:00	151.96	151.96	148.69	149.27	220600
2016-07-14 05:00:00	150.61	151.06	148.74	149.22	316300
2016-07-15 05:00:00	148.77	149.96	147.33	148.47	494700
2016-07-18 05:00:00	149.11	149.65	147.35	148.8	265200
2016-07-19 05:00:00	147.8	149.14	147.76	148.72	173200
2016-07-20 05:00:00	149.82	152.37	148.73	152.37	408500
2016-07-21 05:00:00	152.37	153.84	151.95	153.41	415500
2016-07-22 05:00:00	153.25	155.84	152.75	154.24	506900
2016-07-25 05:00:00	153.24	154.98	151.34	151.54	225300
2016-07-26 05:00:00	152.13	152.99	150.68	151.41	242900
2016-07-27 05:00:00	151.86	152.18	149.38	151.4	198500
2016-07-28 05:00:00	151.5	152.29	149.98	151.99	191500
2016-07-29 05:00:00	151.97	153.41	150.21	153.08	141600
2016-08-01 05:00:00	153.12	154.45	152.58	152.95	266400
2016-08-02 05:00:00	152.93	153.23	148.71	151.5	309300
2016-08-03 05:00:00	150.75	152.33	150.62	151.28	142800
2016-08-04 05:00:00	151.63	152.73	149.97	152.25	661500
2016-08-05 05:00:00	156.4	174.28	155.0	172.98	1373200
2016-08-08 05:00:00	173.63	173.9	170.27	173.72	661700
2016-08-09 05:00:00	172.48	173.67	168.0	170.21	709900
2016-08-10 05:00:00	170.51	170.61	169.29	169.64	323100
2016-08-11 05:00:00	170.64	171.4	168.69	169.93	368500
2016-08-12 05:00:00	169.51	170.39	168.59	168.86	289800
2016-08-15 05:00:00	170.09	172.43	169.67	170.13	378100
2016-08-16 05:00:00	169.85	169.96	167.31	168.33	381200
2016-08-17 05:00:00	168.71	168.71	165.95	166.97	734900
2016-08-18 05:00:00	167.05	168.74	166.4	167.14	649800
2016-08-19 05:00:00	166.66	168.02	165.78	167.69	171800
2016-08-22 05:00:00	166.79	166.88	164.54	166.87	429900
2016-08-23 05:00:00	168.38	168.38	166.08	166.74	658700
2016-08-24 05:00:00	167.0	167.2	164.95	166.03	375400
2016-08-25 05:00:00	165.51	167.53	165.17	166.63	294500
2016-08-26 05:00:00	166.91	167.9	166.04	166.95	341400
2016-08-29 05:00:00	167.01	168.4	166.11	166.57	446200
2016-08-30 05:00:00	167.55	167.65	166.19	166.9	298500
2016-08-31 05:00:00	167.42	173.17	166.71	172.0	779900
2016-09-01 05:00:00	172.65	173.82	171.16	173.68	427800
2016-09-02 05:00:00	178.17	188.13	176.92	186.16	1557600
2016-09-06 05:00:00	187.7	188.58	185.43	186.29	464800
2016-09-07 05:00:00	186.31	187.21	181.88	182.0	529800
2016-09-08 05:00:00	182.22	183.5	181.21	183.19	665500
2016-09-09 05:00:00	181.86	183.18	178.7	179.23	488600
2016-09-12 05:00:00	178.0	179.9	175.44	179.54	279100
2016-09-13 05:00:00	178.76	178.76	175.33	176.94	170900
2016-09-14 05:00:00	176.54	178.54	172.0	172.0	673300
2016-09-15 05:00:00	173.12	175.55	171.65	174.61	355300
2016-09-16 05:00:00	174.61	177.35	174.03	177.2	370300
2016-09-19 05:00:00	178.73	180.29	177.0	178.91	380400
2016-09-20 05:00:00	180.11	180.98	178.16	179.25	269900
2016-09-21 05:00:00	180.5	187.43	179.25	186.75	555400
2016-09-22 05:00:00	188.35	191.73	187.58	191.25	495700
2016-09-23 05:00:00	191.44	191.76	186.63	187.09	283400
2016-09-26 05:00:00	186.9	188.03	184.59	186.85	260800
2016-09-27 05:00:00	186.43	188.37	186.4	187.5	220600
2016-09-28 05:00:00	187.51	188.42	184.36	187.48	184900
2016-09-29 05:00:00	186.62	187.61	183.66	183.74	228700
2016-09-30 05:00:00	185.31	185.68	183.25	184.97	183200
2016-10-03 05:00:00	185.45	189.35	184.0	186.2	266600
2016-10-04 05:00:00	186.08	187.64	182.91	184.59	220300
2016-10-05 05:00:00	185.41	186.8	184.23	186.49	185200
2016-10-06 05:00:00	186.74	188.11	185.57	186.29	222300
2016-10-07 05:00:00	187.08	190.22	186.04	189.83	318700
2016-10-10 05:00:00	191.61	193.58	188.75	189.19	381300
2016-10-11 05:00:00	185.45	186.23	182.25	184.47	462000
2016-10-12 05:00:00	184.05	184.31	182.12	183.21	301400
2016-10-13 05:00:00	171.11	174.37	166.64	168.46	2131200
2016-10-14 05:00:00	168.21	170.0	166.0	167.04	3332400
2016-10-17 05:00:00	167.47	169.49	166.85	167.89	843300
2016-10-18 05:00:00	170.91	170.98	167.2	167.51	709500
2016-10-19 05:00:00	168.62	170.19	166.1	169.43	781500
2016-10-20 05:00:00	168.21	171.88	167.9	171.05	813700
2016-10-21 05:00:00	169.67	174.11	169.01	173.93	613100
2016-10-24 05:00:00	175.18	175.78	171.51	172.82	352600
2016-10-25 05:00:00	173.15	173.57	170.84	171.04	261700
2016-10-26 05:00:00	169.62	172.09	168.77	170.65	443100
2016-10-27 05:00:00	171.74	173.14	168.01	169.44	396300
2016-10-28 05:00:00	168.57	170.03	165.62	168.16	507500
2016-10-31 05:00:00	169.15	169.15	165.95	168.01	419300
2016-11-01 05:00:00	167.31	170.77	166.92	169.79	691700
2016-11-02 05:00:00	169.05	169.99	166.16	166.61	543400
2016-11-03 05:00:00	167.15	168.4	164.67	165.88	703600
2016-11-04 05:00:00	172.0	172.06	166.08	166.89	1214400
2016-11-07 05:00:00	170.21	170.88	167.9	169.26	544100
2016-11-08 05:00:00	169.77	176.1	169.4	174.67	500400
2016-11-09 05:00:00	166.9	174.23	166.78	172.84	664100
2016-11-10 05:00:00	174.71	175.69	161.62	162.81	1090700
2016-11-11 05:00:00	160.58	161.49	150.64	155.96	1844200
2016-11-14 05:00:00	155.96	158.39	150.14	153.5	1388100
2016-11-15 05:00:00	155.39	159.76	154.02	155.71	802100
2016-11-16 05:00:00	153.93	158.84	152.95	156.94	551700
2016-11-17 05:00:00	156.98	160.0	156.48	157.27	439800
2016-11-18 05:00:00	156.75	160.62	156.27	157.63	406900
2016-11-21 05:00:00	159.21	161.85	157.85	160.63	532500
2016-11-22 05:00:00	162.0	165.32	160.0	164.95	791500
2016-11-23 05:00:00	164.5	167.12	164.02	166.75	662300
2016-11-25 05:00:00	168.39	168.4	160.41	163.19	393700
2016-11-28 05:00:00	163.0	164.58	161.26	161.86	537500
2016-11-29 05:00:00	161.42	164.19	160.63	162.91	502900
2016-11-30 05:00:00	162.77	163.86	156.08	157.82	2699900
2016-12-01 05:00:00	157.48	160.1	148.98	151.3	910800
2016-12-02 05:00:00	151.73	154.54	151.0	152.56	592500
2016-12-05 05:00:00	152.0	158.87	152.0	157.95	1000000
2016-12-06 05:00:00	159.45	159.45	156.32	157.55	710100
2016-12-07 05:00:00	162.0	167.09	161.5	165.62	794300
2016-12-08 05:00:00	165.37	168.14	158.88	159.96	627300
2016-12-09 05:00:00	161.49	162.66	157.5	158.61	789700
2016-12-12 05:00:00	158.37	158.51	152.24	153.68	559300
2016-12-13 05:00:00	154.18	158.88	154.08	156.82	395500
2016-12-14 05:00:00	156.66	159.85	156.52	157.74	331300
2016-12-15 05:00:00	158.74	161.41	158.01	159.25	396400
2016-12-16 05:00:00	159.13	159.87	154.51	154.97	357800
2016-12-19 05:00:00	155.74	155.95	152.78	153.08	365700
2016-12-20 05:00:00	154.18	154.18	150.29	152.89	622800
2016-12-21 05:00:00	153.62	154.97	151.73	154.4	308300
2016-12-22 05:00:00	153.93	158.72	152.91	156.45	478400
2016-12-23 05:00:00	157.04	158.32	154.72	156.66	170900
2016-12-27 05:00:00	156.75	160.71	156.1	158.5	332400
2016-12-28 05:00:00	158.18	158.22	155.42	155.62	313400
2016-12-29 05:00:00	155.37	158.94	154.92	158.51	293100
2016-12-30 05:00:00	158.88	158.88	155.82	156.14	239700
2017-01-03 05:00:00	158.91	162.77	157.95	161.02	523600
2017-01-04 05:00:00	162.24	165.88	160.69	165.82	559700
2017-01-05 05:00:00	166.72	172.79	166.06	171.28	905200
2017-01-06 05:00:00	171.16	173.0	171.16	172.16	389700
2017-01-09 05:00:00	172.61	175.56	172.61	174.11	456000
2017-01-10 05:00:00	174.89	178.86	173.96	177.79	498700
2017-01-11 05:00:00	178.35	180.72	174.19	176.75	508900
2017-01-12 05:00:00	176.75	177.51	173.03	173.19	315400
2017-01-13 05:00:00	173.12	176.9	173.12	176.45	291700
2017-01-17 05:00:00	177.01	178.71	174.78	178.05	713700
2017-01-18 05:00:00	178.41	178.82	174.63	175.26	346400
2017-01-19 05:00:00	175.51	176.6	174.33	174.9	253300
2017-01-20 05:00:00	175.77	176.41	172.85	176.17	447900
2017-01-23 05:00:00	176.8	179.89	176.33	178.72	438800
2017-01-24 05:00:00	179.22	183.71	179.22	183.31	484100
2017-01-25 05:00:00	184.13	185.79	181.93	183.38	247000
2017-01-26 05:00:00	184.09	184.49	181.22	183.37	160500
2017-01-27 05:00:00	183.56	183.65	181.72	182.63	149800
2017-01-30 05:00:00	183.9	185.5	180.22	185.12	314700
2017-01-31 05:00:00	184.1	186.19	183.61	185.39	329800
2017-02-01 05:00:00	185.23	189.06	183.18	188.58	401400
2017-02-02 05:00:00	188.58	191.77	187.25	188.62	422900
2017-02-03 05:00:00	190.17	190.7	189.04	190.15	186600
2017-02-06 05:00:00	189.16	191.97	189.15	191.74	215700
2017-02-07 05:00:00	192.13	193.69	190.44	191.61	362400
2017-02-08 05:00:00	191.87	193.04	190.47	191.85	302000
2017-02-09 05:00:00	191.23	193.44	190.58	191.71	368400
2017-02-10 05:00:00	191.75	195.47	191.19	195.28	477400
2017-02-13 05:00:00	196.0	196.95	194.41	195.12	337400
2017-02-14 05:00:00	194.5	197.78	192.66	197.07	311600
2017-02-15 05:00:00	196.86	200.63	196.11	199.93	331700
2017-02-16 05:00:00	200.27	201.16	196.8	198.01	226400
2017-02-17 05:00:00	196.17	199.75	196.17	198.43	325800
2017-02-21 05:00:00	200.43	200.43	196.88	198.5	647300
2017-02-22 05:00:00	198.41	200.98	196.76	200.41	348600
